"Step","a100_fw1b_l22_decoupled_s1337_paper_strict:train - loss","a100_fw1b_l22_decoupled_s1337_paper_strict:train - loss__MIN","a100_fw1b_l22_decoupled_s1337_paper_strict:train - loss__MAX","a100_fw1b_l22_baseline_s1337_paper_strict:train - loss","a100_fw1b_l22_baseline_s1337_paper_strict:train - loss__MIN","a100_fw1b_l22_baseline_s1337_paper_strict:train - loss__MAX"
"6991","3.61328125","3.5625","3.6640625","3.6171875","3.6171875","3.6171875"
"7001","3.568359375","3.4921875","3.64453125","3.53515625","3.53515625","3.53515625"
"7011","3.533203125","3.46875","3.59765625","3.609375","3.609375","3.609375"
"7021","3.564453125","3.48046875","3.6484375","3.421875","3.421875","3.421875"
"7031","3.48046875","3.41796875","3.54296875","3.41796875","3.41796875","3.41796875"
"7041","3.59765625","3.5625","3.6328125","3.3984375","3.3984375","3.3984375"
"7051","3.552734375","3.49609375","3.609375","3.5078125","3.5078125","3.5078125"
"7061","3.58984375","3.44140625","3.73828125","3.45703125","3.45703125","3.45703125"
"7071","3.5625","3.546875","3.578125","3.5546875","3.5546875","3.5546875"
"7081","3.591796875","3.57421875","3.609375","3.48046875","3.48046875","3.48046875"
"7091","3.607421875","3.515625","3.69921875","3.53125","3.53125","3.53125"
"7101","3.533203125","3.46484375","3.6015625","3.515625","3.515625","3.515625"
"7111","3.6171875","3.5234375","3.7109375","3.65234375","3.65234375","3.65234375"
"7121","3.580078125","3.57421875","3.5859375","3.50390625","3.50390625","3.50390625"
"7131","3.72265625","3.671875","3.7734375","3.4453125","3.4453125","3.4453125"
"7141","3.484375","3.484375","3.484375","3.42578125","3.42578125","3.42578125"
"7151","3.51953125","3.5078125","3.53125","3.453125","3.453125","3.453125"
"7161","3.595703125","3.58984375","3.6015625","3.4765625","3.4765625","3.4765625"
"7171","3.5625","3.5234375","3.6015625","3.4609375","3.4609375","3.4609375"
"7181","3.66015625","3.6484375","3.671875","3.48046875","3.48046875","3.48046875"
"7191","3.568359375","3.5625","3.57421875","3.57421875","3.57421875","3.57421875"
"7201","3.58984375","3.5546875","3.625","3.4609375","3.4609375","3.4609375"
"7211","3.58203125","3.47265625","3.69140625","3.5078125","3.5078125","3.5078125"
"7221","3.509765625","3.48046875","3.5390625","3.58984375","3.58984375","3.58984375"
"7231","3.55859375","3.5078125","3.609375","3.62109375","3.62109375","3.62109375"
"7241","3.47265625","3.44921875","3.49609375","3.34375","3.34375","3.34375"
"7251","3.69140625","3.58984375","3.79296875","3.4609375","3.4609375","3.4609375"
"7261","3.5234375","3.5","3.546875","3.44921875","3.44921875","3.44921875"
"7271","3.40234375","3.3671875","3.4375","3.35546875","3.35546875","3.35546875"
"7281","3.56640625","3.48046875","3.65234375","3.5078125","3.5078125","3.5078125"
"7291","3.5390625","3.4765625","3.6015625","3.359375","3.359375","3.359375"
"7301","3.640625","3.609375","3.671875","3.6171875","3.6171875","3.6171875"
"7311","3.576171875","3.53515625","3.6171875","3.7265625","3.7265625","3.7265625"
"7321","3.494140625","3.46875","3.51953125","3.484375","3.484375","3.484375"
"7331","3.650390625","3.61328125","3.6875","3.42578125","3.42578125","3.42578125"
"7341","3.578125","3.515625","3.640625","3.484375","3.484375","3.484375"
"7351","3.666015625","3.625","3.70703125","3.52734375","3.52734375","3.52734375"
"7361","3.533203125","3.5","3.56640625","3.46484375","3.46484375","3.46484375"
"7371","3.6015625","3.5546875","3.6484375","3.53515625","3.53515625","3.53515625"
"7381","3.529296875","3.421875","3.63671875","3.61328125","3.61328125","3.61328125"
"7391","3.51171875","3.4921875","3.53125","3.48828125","3.48828125","3.48828125"
"7401","3.5234375","3.48828125","3.55859375","3.51953125","3.51953125","3.51953125"
"7411","3.552734375","3.41015625","3.6953125","3.5078125","3.5078125","3.5078125"
"7421","3.3984375","3.328125","3.46875","3.4375","3.4375","3.4375"
"7431","3.4921875","3.4296875","3.5546875","3.4375","3.4375","3.4375"
"7441","3.552734375","3.4296875","3.67578125","3.4453125","3.4453125","3.4453125"
"7451","3.576171875","3.53515625","3.6171875","3.5234375","3.5234375","3.5234375"
"7461","3.650390625","3.5703125","3.73046875","3.58984375","3.58984375","3.58984375"
"7471","3.5546875","3.48828125","3.62109375","3.4609375","3.4609375","3.4609375"
"7481","3.60546875","3.56640625","3.64453125","3.51171875","3.51171875","3.51171875"
"7491","3.509765625","3.421875","3.59765625","3.375","3.375","3.375"
"7501","3.546875","3.54296875","3.55078125","3.37890625","3.37890625","3.37890625"
"7511","3.423828125","3.40234375","3.4453125","3.45703125","3.45703125","3.45703125"
"7521","3.48046875","3.41015625","3.55078125","3.53515625","3.53515625","3.53515625"
"7531","3.62109375","3.52734375","3.71484375","3.4921875","3.4921875","3.4921875"
"7541","3.544921875","3.5078125","3.58203125","3.484375","3.484375","3.484375"
"7551","3.47265625","3.41796875","3.52734375","3.55078125","3.55078125","3.55078125"
"7561","3.4296875","3.41796875","3.44140625","3.4296875","3.4296875","3.4296875"
"7571","3.50390625","3.484375","3.5234375","3.375","3.375","3.375"
"7581","3.546875","3.51953125","3.57421875","3.5625","3.5625","3.5625"
"7591","3.55859375","3.55859375","3.55859375","3.55859375","3.55859375","3.55859375"
"7601","3.400390625","3.33984375","3.4609375","3.4140625","3.4140625","3.4140625"
"7611","3.501953125","3.4375","3.56640625","3.5234375","3.5234375","3.5234375"
"7621","3.513671875","3.51171875","3.515625","3.35546875","3.35546875","3.35546875"
"7631","3.52734375","3.5","3.5546875","3.62890625","3.62890625","3.62890625"
"7641","3.501953125","3.4921875","3.51171875","3.44921875","3.44921875","3.44921875"
"7651","3.568359375","3.515625","3.62109375","3.4765625","3.4765625","3.4765625"
"7661","3.541015625","3.41796875","3.6640625","3.26953125","3.26953125","3.26953125"
"7671","3.55859375","3.53125","3.5859375","3.44921875","3.44921875","3.44921875"
"7681","3.61328125","3.5859375","3.640625","3.41796875","3.41796875","3.41796875"
"7691","3.53125","3.50390625","3.55859375","3.4609375","3.4609375","3.4609375"
"7701","3.48828125","3.48046875","3.49609375","3.2109375","3.2109375","3.2109375"
"7711","3.60546875","3.578125","3.6328125","3.5","3.5","3.5"
"7721","3.505859375","3.47265625","3.5390625","3.33203125","3.33203125","3.33203125"
"7731","3.4921875","3.40625","3.578125","3.44921875","3.44921875","3.44921875"
"7741","3.52734375","3.49609375","3.55859375","3.34765625","3.34765625","3.34765625"
"7751","3.486328125","3.43359375","3.5390625","3.34375","3.34375","3.34375"
"7761","3.484375","3.4140625","3.5546875","3.5","3.5","3.5"
"7771","3.443359375","3.41796875","3.46875","3.359375","3.359375","3.359375"
"7781","3.47265625","3.4296875","3.515625","3.4453125","3.4453125","3.4453125"
"7791","3.57421875","3.48828125","3.66015625","3.45703125","3.45703125","3.45703125"
"7801","3.521484375","3.4609375","3.58203125","3.4765625","3.4765625","3.4765625"
"7811","3.48046875","3.48046875","3.48046875","3.5078125","3.5078125","3.5078125"
"7821","3.6171875","3.58984375","3.64453125","3.28515625","3.28515625","3.28515625"
"7831","3.501953125","3.3359375","3.66796875","3.484375","3.484375","3.484375"
"7841","3.48828125","3.4453125","3.53125","3.48828125","3.48828125","3.48828125"
"7851","3.6171875","3.5625","3.671875","3.453125","3.453125","3.453125"
"7861","3.4375","3.4140625","3.4609375","3.45703125","3.45703125","3.45703125"
"7871","3.54296875","3.4296875","3.65625","3.39453125","3.39453125","3.39453125"
"7881","3.52734375","3.515625","3.5390625","3.51953125","3.51953125","3.51953125"
"7891","3.55859375","3.5","3.6171875","3.4375","3.4375","3.4375"
"7901","3.515625","3.4375","3.59375","3.4296875","3.4296875","3.4296875"
"7911","3.505859375","3.36328125","3.6484375","3.3671875","3.3671875","3.3671875"
"7921","3.552734375","3.40625","3.69921875","3.33984375","3.33984375","3.33984375"
"7931","3.458984375","3.453125","3.46484375","3.4609375","3.4609375","3.4609375"
"7941","3.48046875","3.44921875","3.51171875","3.4375","3.4375","3.4375"
"7951","3.498046875","3.41015625","3.5859375","3.51953125","3.51953125","3.51953125"
"7961","3.453125","3.36328125","3.54296875","3.5625","3.5625","3.5625"
"7971","3.556640625","3.48046875","3.6328125","3.55078125","3.55078125","3.55078125"
"7981","3.515625","3.4296875","3.6015625","3.4453125","3.4453125","3.4453125"
"7991","3.51953125","3.5078125","3.53125","3.3515625","3.3515625","3.3515625"
"8001","3.408203125","3.34765625","3.46875","3.5234375","3.5234375","3.5234375"
"8011","3.458984375","3.37109375","3.546875","3.44140625","3.44140625","3.44140625"
"8021","3.482421875","3.4140625","3.55078125","3.45703125","3.45703125","3.45703125"
"8031","3.419921875","3.37109375","3.46875","3.44140625","3.44140625","3.44140625"
"8041","3.423828125","3.41015625","3.4375","3.58203125","3.58203125","3.58203125"
"8051","3.470703125","3.44140625","3.5","3.453125","3.453125","3.453125"
"8061","3.478515625","3.453125","3.50390625","3.45703125","3.45703125","3.45703125"
"8071","3.400390625","3.34765625","3.453125","3.3125","3.3125","3.3125"
"8081","3.494140625","3.46875","3.51953125","3.3359375","3.3359375","3.3359375"
"8091","3.474609375","3.45703125","3.4921875","3.4609375","3.4609375","3.4609375"
"8101","3.5546875","3.5078125","3.6015625","3.390625","3.390625","3.390625"
"8111","3.572265625","3.53515625","3.609375","3.66015625","3.66015625","3.66015625"
"8121","3.41796875","3.40234375","3.43359375","3.52734375","3.52734375","3.52734375"
"8131","3.568359375","3.484375","3.65234375","3.3359375","3.3359375","3.3359375"
"8141","3.453125","3.359375","3.546875","3.3828125","3.3828125","3.3828125"
"8151","3.52734375","3.4453125","3.609375","3.3984375","3.3984375","3.3984375"
"8161","3.513671875","3.50390625","3.5234375","3.33984375","3.33984375","3.33984375"
"8171","3.46484375","3.45703125","3.47265625","3.45703125","3.45703125","3.45703125"
"8181","3.546875","3.53125","3.5625","3.56640625","3.56640625","3.56640625"
"8191","3.52734375","3.47265625","3.58203125","3.4453125","3.4453125","3.4453125"
"8201","3.455078125","3.41015625","3.5","3.421875","3.421875","3.421875"
"8211","3.41796875","3.39453125","3.44140625","3.56640625","3.56640625","3.56640625"
"8221","3.49609375","3.48046875","3.51171875","3.40625","3.40625","3.40625"
"8231","3.44921875","3.36328125","3.53515625","3.37890625","3.37890625","3.37890625"
"8241","3.4609375","3.42578125","3.49609375","3.3359375","3.3359375","3.3359375"
"8251","3.54296875","3.45703125","3.62890625","3.4140625","3.4140625","3.4140625"
"8261","3.517578125","3.4609375","3.57421875","3.40234375","3.40234375","3.40234375"
"8271","3.474609375","3.4609375","3.48828125","3.6015625","3.6015625","3.6015625"
"8281","3.587890625","3.48828125","3.6875","3.30078125","3.30078125","3.30078125"
"8291","3.505859375","3.45703125","3.5546875","3.5","3.5","3.5"
"8301","3.6484375","3.58984375","3.70703125","3.25","3.25","3.25"
"8311","3.44921875","3.43359375","3.46484375","3.30078125","3.30078125","3.30078125"
"8321","3.478515625","3.46875","3.48828125","3.48828125","3.48828125","3.48828125"
"8331","3.4765625","3.45703125","3.49609375","3.4140625","3.4140625","3.4140625"
"8341","3.564453125","3.546875","3.58203125","3.41796875","3.41796875","3.41796875"
"8351","3.484375","3.43359375","3.53515625","3.31640625","3.31640625","3.31640625"
"8361","3.564453125","3.50390625","3.625","3.328125","3.328125","3.328125"
"8371","3.5703125","3.56640625","3.57421875","3.30078125","3.30078125","3.30078125"
"8381","3.443359375","3.44140625","3.4453125","3.3984375","3.3984375","3.3984375"
"8391","3.56640625","3.5078125","3.625","3.421875","3.421875","3.421875"
"8401","3.66796875","3.578125","3.7578125","3.41796875","3.41796875","3.41796875"
"8411","3.404296875","3.3515625","3.45703125","3.41796875","3.41796875","3.41796875"
"8421","3.462890625","3.45703125","3.46875","3.31640625","3.31640625","3.31640625"
"8431","3.541015625","3.484375","3.59765625","3.4609375","3.4609375","3.4609375"
"8441","3.486328125","3.4453125","3.52734375","3.421875","3.421875","3.421875"
"8451","3.552734375","3.54296875","3.5625","3.4765625","3.4765625","3.4765625"
"8461","3.427734375","3.40234375","3.453125","3.30078125","3.30078125","3.30078125"
"8471","3.373046875","3.36328125","3.3828125","3.484375","3.484375","3.484375"
"8481","3.38671875","3.34765625","3.42578125","3.44921875","3.44921875","3.44921875"
"8491","3.48046875","3.3671875","3.59375","3.44921875","3.44921875","3.44921875"
"8501","3.560546875","3.4765625","3.64453125","3.3828125","3.3828125","3.3828125"
"8511","3.509765625","3.44140625","3.578125","3.453125","3.453125","3.453125"
"8521","3.4765625","3.4296875","3.5234375","3.69921875","3.69921875","3.69921875"
"8531","3.42578125","3.35546875","3.49609375","3.46484375","3.46484375","3.46484375"
"8541","3.591796875","3.5859375","3.59765625","3.265625","3.265625","3.265625"
"8551","3.44921875","3.359375","3.5390625","3.3984375","3.3984375","3.3984375"
"8561","3.560546875","3.5234375","3.59765625","3.34765625","3.34765625","3.34765625"
"8571","3.41015625","3.36328125","3.45703125","3.46484375","3.46484375","3.46484375"
"8581","3.546875","3.5234375","3.5703125","3.40625","3.40625","3.40625"
"8591","3.53515625","3.48046875","3.58984375","3.40625","3.40625","3.40625"
"8601","3.44921875","3.3515625","3.546875","3.34765625","3.34765625","3.34765625"
"8611","3.513671875","3.45703125","3.5703125","3.2265625","3.2265625","3.2265625"
"8621","3.517578125","3.4765625","3.55859375","3.3671875","3.3671875","3.3671875"
"8631","3.494140625","3.4921875","3.49609375","3.41015625","3.41015625","3.41015625"
"8641","3.51171875","3.44921875","3.57421875","3.4453125","3.4453125","3.4453125"
"8651","3.572265625","3.5390625","3.60546875","3.5078125","3.5078125","3.5078125"
"8661","3.482421875","3.44140625","3.5234375","3.44140625","3.44140625","3.44140625"
"8671","3.544921875","3.50390625","3.5859375","3.31640625","3.31640625","3.31640625"
"8681","3.47265625","3.44921875","3.49609375","3.3125","3.3125","3.3125"
"8691","3.46484375","3.41015625","3.51953125","3.5078125","3.5078125","3.5078125"
"8701","3.458984375","3.453125","3.46484375","3.5","3.5","3.5"
"8711","3.392578125","3.38671875","3.3984375","3.39453125","3.39453125","3.39453125"
"8721","3.546875","3.4921875","3.6015625","3.46484375","3.46484375","3.46484375"
"8731","3.521484375","3.390625","3.65234375","3.26171875","3.26171875","3.26171875"
"8741","3.55078125","3.546875","3.5546875","3.38671875","3.38671875","3.38671875"
"8751","3.52734375","3.4765625","3.578125","3.46484375","3.46484375","3.46484375"
"8761","3.490234375","3.4765625","3.50390625","3.3515625","3.3515625","3.3515625"
"8771","3.474609375","3.46484375","3.484375","3.484375","3.484375","3.484375"
"8781","3.4765625","3.3984375","3.5546875","3.3125","3.3125","3.3125"
"8791","3.435546875","3.40625","3.46484375","3.23828125","3.23828125","3.23828125"
"8801","3.58203125","3.56640625","3.59765625","3.41796875","3.41796875","3.41796875"
"8811","3.498046875","3.4453125","3.55078125","3.51171875","3.51171875","3.51171875"
"8821","3.40625","3.3671875","3.4453125","3.33984375","3.33984375","3.33984375"
"8831","3.529296875","3.515625","3.54296875","3.3984375","3.3984375","3.3984375"
"8841","3.482421875","3.41796875","3.546875","3.421875","3.421875","3.421875"
"8851","3.501953125","3.4765625","3.52734375","3.34375","3.34375","3.34375"
"8861","3.4609375","3.36328125","3.55859375","3.23046875","3.23046875","3.23046875"
"8871","3.537109375","3.49609375","3.578125","3.37890625","3.37890625","3.37890625"
"8881","3.51171875","3.4375","3.5859375","3.41015625","3.41015625","3.41015625"
"8891","3.560546875","3.4765625","3.64453125","3.62109375","3.62109375","3.62109375"
"8901","3.462890625","3.41015625","3.515625","3.34765625","3.34765625","3.34765625"
"8911","3.455078125","3.38671875","3.5234375","3.32421875","3.32421875","3.32421875"
"8921","3.396484375","3.33984375","3.453125","3.40234375","3.40234375","3.40234375"
"8931","3.345703125","3.29296875","3.3984375","3.40625","3.40625","3.40625"
"8941","3.44140625","3.39453125","3.48828125","3.3984375","3.3984375","3.3984375"
"8951","3.486328125","3.44140625","3.53125","3.375","3.375","3.375"
"8961","3.490234375","3.4453125","3.53515625","3.33984375","3.33984375","3.33984375"
"8971","3.548828125","3.54296875","3.5546875","3.47265625","3.47265625","3.47265625"
"8981","3.390625","3.37109375","3.41015625","3.53515625","3.53515625","3.53515625"
"8991","3.501953125","3.49609375","3.5078125","3.46875","3.46875","3.46875"
"9001","3.453125","3.41015625","3.49609375","3.44140625","3.44140625","3.44140625"
"9011","3.48828125","3.45703125","3.51953125","3.51171875","3.51171875","3.51171875"
"9021","3.421875","3.39453125","3.44921875","3.453125","3.453125","3.453125"
"9031","3.482421875","3.44921875","3.515625","3.46875","3.46875","3.46875"
"9041","3.521484375","3.46875","3.57421875","3.36328125","3.36328125","3.36328125"
"9051","3.404296875","3.39453125","3.4140625","3.4765625","3.4765625","3.4765625"
"9061","3.43359375","3.37890625","3.48828125","3.44140625","3.44140625","3.44140625"
"9071","3.376953125","3.33203125","3.421875","3.2734375","3.2734375","3.2734375"
"9081","3.392578125","3.3671875","3.41796875","3.41796875","3.41796875","3.41796875"
"9091","3.44921875","3.390625","3.5078125","3.38671875","3.38671875","3.38671875"
"9101","3.529296875","3.484375","3.57421875","3.32421875","3.32421875","3.32421875"
"9111","3.423828125","3.37109375","3.4765625","3.2109375","3.2109375","3.2109375"
"9121","3.416015625","3.375","3.45703125","3.47265625","3.47265625","3.47265625"
"9131","3.47265625","3.38671875","3.55859375","3.35546875","3.35546875","3.35546875"
"9141","3.40234375","3.39453125","3.41015625","3.34765625","3.34765625","3.34765625"
"9151","3.515625","3.48828125","3.54296875","3.3359375","3.3359375","3.3359375"
"9161","3.458984375","3.44921875","3.46875","3.47265625","3.47265625","3.47265625"
"9171","3.513671875","3.48046875","3.546875","3.421875","3.421875","3.421875"
"9181","3.4296875","3.4296875","3.4296875","3.38671875","3.38671875","3.38671875"
"9191","3.3984375","3.234375","3.5625","3.39453125","3.39453125","3.39453125"
"9201","3.48046875","3.44140625","3.51953125","3.48828125","3.48828125","3.48828125"
"9211","3.55078125","3.53125","3.5703125","3.3359375","3.3359375","3.3359375"
"9221","3.5859375","3.578125","3.59375","3.41796875","3.41796875","3.41796875"
"9231","3.50390625","3.47265625","3.53515625","3.46875","3.46875","3.46875"
"9241","3.484375","3.48046875","3.48828125","3.3828125","3.3828125","3.3828125"
"9251","3.408203125","3.35546875","3.4609375","3.5234375","3.5234375","3.5234375"
"9261","3.45703125","3.44921875","3.46484375","3.4375","3.4375","3.4375"
"9271","3.505859375","3.453125","3.55859375","3.27734375","3.27734375","3.27734375"
"9281","3.466796875","3.421875","3.51171875","3.4453125","3.4453125","3.4453125"
"9291","3.48046875","3.4140625","3.546875","3.44140625","3.44140625","3.44140625"
"9301","3.48046875","3.4375","3.5234375","3.35546875","3.35546875","3.35546875"
"9311","3.32421875","3.2109375","3.4375","3.49609375","3.49609375","3.49609375"
"9321","3.45703125","3.33203125","3.58203125","3.46484375","3.46484375","3.46484375"
"9331","3.408203125","3.375","3.44140625","3.30859375","3.30859375","3.30859375"
"9341","3.466796875","3.44140625","3.4921875","3.42578125","3.42578125","3.42578125"
"9351","3.427734375","3.37109375","3.484375","3.2890625","3.2890625","3.2890625"
"9361","3.505859375","3.45703125","3.5546875","3.375","3.375","3.375"
"9371","3.36328125","3.33984375","3.38671875","3.27734375","3.27734375","3.27734375"
"9381","3.53125","3.47265625","3.58984375","3.44921875","3.44921875","3.44921875"
"9391","3.46875","3.44921875","3.48828125","3.46484375","3.46484375","3.46484375"
"9401","3.462890625","3.41015625","3.515625","3.2890625","3.2890625","3.2890625"
"9411","3.484375","3.44921875","3.51953125","3.21875","3.21875","3.21875"
"9421","3.443359375","3.41015625","3.4765625","3.3359375","3.3359375","3.3359375"
"9431","3.443359375","3.3984375","3.48828125","3.32421875","3.32421875","3.32421875"
"9441","3.40625","3.375","3.4375","3.4375","3.4375","3.4375"
"9451","3.51171875","3.484375","3.5390625","3.33203125","3.33203125","3.33203125"
"9461","3.4140625","3.40625","3.421875","3.30859375","3.30859375","3.30859375"
"9471","3.49609375","3.4453125","3.546875","3.3359375","3.3359375","3.3359375"
"9481","3.4609375","3.4296875","3.4921875","3.44140625","3.44140625","3.44140625"
"9491","3.525390625","3.4296875","3.62109375","3.453125","3.453125","3.453125"
"9501","3.5390625","3.53515625","3.54296875","3.421875","3.421875","3.421875"
"9511","3.404296875","3.27734375","3.53125","3.33984375","3.33984375","3.33984375"
"9521","3.48046875","3.33984375","3.62109375","3.4296875","3.4296875","3.4296875"
"9531","3.46875","3.4375","3.5","3.33984375","3.33984375","3.33984375"
"9541","3.455078125","3.4453125","3.46484375","3.375","3.375","3.375"
"9551","3.521484375","3.51953125","3.5234375","3.26953125","3.26953125","3.26953125"
"9561","3.4921875","3.359375","3.625","3.37109375","3.37109375","3.37109375"
"9571","3.5390625","3.4765625","3.6015625","3.46875","3.46875","3.46875"
"9581","3.51171875","3.44140625","3.58203125","3.34375","3.34375","3.34375"
"9591","3.390625","3.390625","3.390625","3.28515625","3.28515625","3.28515625"
"9601","3.419921875","3.359375","3.48046875","3.43359375","3.43359375","3.43359375"
"9611","3.45703125","3.4296875","3.484375","3.42578125","3.42578125","3.42578125"
"9621","3.5","3.4609375","3.5390625","3.34375","3.34375","3.34375"
"9631","3.439453125","3.38671875","3.4921875","3.46875","3.46875","3.46875"
"9641","3.322265625","3.30078125","3.34375","3.15625","3.15625","3.15625"
"9651","3.482421875","3.44140625","3.5234375","3.37890625","3.37890625","3.37890625"
"9661","3.517578125","3.40234375","3.6328125","3.35546875","3.35546875","3.35546875"
"9671","3.4375","3.41015625","3.46484375","3.296875","3.296875","3.296875"
"9681","3.548828125","3.5","3.59765625","3.40625","3.40625","3.40625"
"9691","3.544921875","3.54296875","3.546875","3.39453125","3.39453125","3.39453125"
"9701","3.49609375","3.42578125","3.56640625","3.37890625","3.37890625","3.37890625"
"9711","3.513671875","3.4765625","3.55078125","3.4765625","3.4765625","3.4765625"
"9721","3.52734375","3.46875","3.5859375","3.25","3.25","3.25"
"9731","3.294921875","3.265625","3.32421875","3.39453125","3.39453125","3.39453125"
"9741","3.533203125","3.46484375","3.6015625","3.453125","3.453125","3.453125"
"9751","3.42578125","3.3984375","3.453125","3.39453125","3.39453125","3.39453125"
"9761","3.4453125","3.4296875","3.4609375","3.4453125","3.4453125","3.4453125"
"9771","3.458984375","3.40234375","3.515625","3.46484375","3.46484375","3.46484375"
"9781","3.49609375","3.4765625","3.515625","3.29296875","3.29296875","3.29296875"
"9791","3.4765625","3.4453125","3.5078125","3.296875","3.296875","3.296875"
"9801","3.58984375","3.5546875","3.625","3.28515625","3.28515625","3.28515625"
"9811","3.5234375","3.4609375","3.5859375","3.484375","3.484375","3.484375"
"9821","3.365234375","3.34765625","3.3828125","3.4921875","3.4921875","3.4921875"
"9831","3.37109375","3.30859375","3.43359375","3.3046875","3.3046875","3.3046875"
"9841","3.328125","3.2890625","3.3671875","3.46484375","3.46484375","3.46484375"
"9851","3.39453125","3.34375","3.4453125","3.5234375","3.5234375","3.5234375"
"9861","3.447265625","3.43359375","3.4609375","3.5","3.5","3.5"
"9871","3.45703125","3.4453125","3.46875","3.3203125","3.3203125","3.3203125"
"9881","3.3984375","3.25390625","3.54296875","3.3359375","3.3359375","3.3359375"
"9891","3.505859375","3.48046875","3.53125","3.390625","3.390625","3.390625"
"9901","3.453125","3.390625","3.515625","3.37109375","3.37109375","3.37109375"
"9911","3.408203125","3.37890625","3.4375","3.26953125","3.26953125","3.26953125"
"9921","3.447265625","3.4375","3.45703125","3.25","3.25","3.25"
"9931","3.521484375","3.50390625","3.5390625","3.44140625","3.44140625","3.44140625"
"9941","3.390625","3.390625","3.390625","3.3515625","3.3515625","3.3515625"
"9951","3.44140625","3.4140625","3.46875","3.3046875","3.3046875","3.3046875"
"9961","3.546875","3.53125","3.5625","3.484375","3.484375","3.484375"
"9971","3.46875","3.45703125","3.48046875","3.25390625","3.25390625","3.25390625"
"9981","3.45703125","3.38671875","3.52734375","3.48828125","3.48828125","3.48828125"
"9991","3.513671875","3.48046875","3.546875","3.48046875","3.48046875","3.48046875"
"10001","3.3828125","3.3828125","3.3828125","3.36328125","3.36328125","3.36328125"
