"Step","a100_fw1b_l22_decoupled_s1337_paper_strict:train - loss","a100_fw1b_l22_decoupled_s1337_paper_strict:train - loss__MIN","a100_fw1b_l22_decoupled_s1337_paper_strict:train - loss__MAX","a100_fw1b_l22_baseline_s1337_paper_strict:train - loss","a100_fw1b_l22_baseline_s1337_paper_strict:train - loss__MIN","a100_fw1b_l22_baseline_s1337_paper_strict:train - loss__MAX"
"8021","","","","3.45703125","3.45703125","3.45703125"
"8031","","","","3.44140625","3.44140625","3.44140625"
"8041","","","","3.58203125","3.58203125","3.58203125"
"8051","","","","3.453125","3.453125","3.453125"
"8061","","","","3.45703125","3.45703125","3.45703125"
"8071","","","","3.3125","3.3125","3.3125"
"8081","","","","3.3359375","3.3359375","3.3359375"
"8091","","","","3.4609375","3.4609375","3.4609375"
"8101","","","","3.390625","3.390625","3.390625"
"8111","","","","3.66015625","3.66015625","3.66015625"
"8121","","","","3.52734375","3.52734375","3.52734375"
"8131","","","","3.3359375","3.3359375","3.3359375"
"8141","","","","3.3828125","3.3828125","3.3828125"
"8151","","","","3.3984375","3.3984375","3.3984375"
"8161","","","","3.33984375","3.33984375","3.33984375"
"8171","","","","3.45703125","3.45703125","3.45703125"
"8181","","","","3.56640625","3.56640625","3.56640625"
"8191","","","","3.4453125","3.4453125","3.4453125"
"8201","","","","3.421875","3.421875","3.421875"
"8211","","","","3.56640625","3.56640625","3.56640625"
"8221","","","","3.40625","3.40625","3.40625"
"8231","","","","3.37890625","3.37890625","3.37890625"
"8241","","","","3.3359375","3.3359375","3.3359375"
"8251","","","","3.4140625","3.4140625","3.4140625"
"8261","","","","3.40234375","3.40234375","3.40234375"
"8271","","","","3.6015625","3.6015625","3.6015625"
"8281","","","","3.30078125","3.30078125","3.30078125"
"8291","","","","3.5","3.5","3.5"
"8301","","","","3.25","3.25","3.25"
"8311","","","","3.30078125","3.30078125","3.30078125"
"8321","","","","3.48828125","3.48828125","3.48828125"
"8331","","","","3.4140625","3.4140625","3.4140625"
"8341","","","","3.41796875","3.41796875","3.41796875"
"8351","","","","3.31640625","3.31640625","3.31640625"
"8361","","","","3.328125","3.328125","3.328125"
"8371","","","","3.30078125","3.30078125","3.30078125"
"8381","","","","3.3984375","3.3984375","3.3984375"
"8391","","","","3.421875","3.421875","3.421875"
"8401","","","","3.41796875","3.41796875","3.41796875"
"8411","","","","3.41796875","3.41796875","3.41796875"
"8421","","","","3.31640625","3.31640625","3.31640625"
"8431","","","","3.4609375","3.4609375","3.4609375"
"8441","","","","3.421875","3.421875","3.421875"
"8451","","","","3.4765625","3.4765625","3.4765625"
"8461","","","","3.30078125","3.30078125","3.30078125"
"8471","","","","3.484375","3.484375","3.484375"
"8481","","","","3.44921875","3.44921875","3.44921875"
"8491","","","","3.44921875","3.44921875","3.44921875"
"8501","","","","3.3828125","3.3828125","3.3828125"
"8511","","","","3.453125","3.453125","3.453125"
"8521","","","","3.69921875","3.69921875","3.69921875"
"8531","","","","3.46484375","3.46484375","3.46484375"
"8541","","","","3.265625","3.265625","3.265625"
"8551","","","","3.3984375","3.3984375","3.3984375"
"8561","","","","3.34765625","3.34765625","3.34765625"
"8571","","","","3.46484375","3.46484375","3.46484375"
"8581","","","","3.40625","3.40625","3.40625"
"8591","","","","3.40625","3.40625","3.40625"
"8601","","","","3.34765625","3.34765625","3.34765625"
"8611","","","","3.2265625","3.2265625","3.2265625"
"8621","","","","3.3671875","3.3671875","3.3671875"
"8631","","","","3.41015625","3.41015625","3.41015625"
"8641","","","","3.4453125","3.4453125","3.4453125"
"8651","","","","3.5078125","3.5078125","3.5078125"
"8661","","","","3.44140625","3.44140625","3.44140625"
"8671","","","","3.31640625","3.31640625","3.31640625"
"8681","","","","3.3125","3.3125","3.3125"
"8691","","","","3.5078125","3.5078125","3.5078125"
"8701","","","","3.5","3.5","3.5"
"8711","","","","3.39453125","3.39453125","3.39453125"
"8721","","","","3.46484375","3.46484375","3.46484375"
"8731","","","","3.26171875","3.26171875","3.26171875"
"8741","","","","3.38671875","3.38671875","3.38671875"
"8751","","","","3.46484375","3.46484375","3.46484375"
"8761","","","","3.3515625","3.3515625","3.3515625"
"8771","","","","3.484375","3.484375","3.484375"
"8781","","","","3.3125","3.3125","3.3125"
"8791","","","","3.23828125","3.23828125","3.23828125"
"8801","","","","3.41796875","3.41796875","3.41796875"
"8811","","","","3.51171875","3.51171875","3.51171875"
"8821","","","","3.33984375","3.33984375","3.33984375"
"8831","","","","3.3984375","3.3984375","3.3984375"
"8841","","","","3.421875","3.421875","3.421875"
"8851","","","","3.34375","3.34375","3.34375"
"8861","","","","3.23046875","3.23046875","3.23046875"
"8871","","","","3.37890625","3.37890625","3.37890625"
"8881","","","","3.41015625","3.41015625","3.41015625"
"8891","","","","3.62109375","3.62109375","3.62109375"
"8901","","","","3.34765625","3.34765625","3.34765625"
"8911","","","","3.32421875","3.32421875","3.32421875"
"8921","","","","3.40234375","3.40234375","3.40234375"
"8931","","","","3.40625","3.40625","3.40625"
"8941","","","","3.3984375","3.3984375","3.3984375"
"8951","","","","3.375","3.375","3.375"
"8961","","","","3.33984375","3.33984375","3.33984375"
"8971","","","","3.47265625","3.47265625","3.47265625"
"8981","","","","3.53515625","3.53515625","3.53515625"
"8991","","","","3.46875","3.46875","3.46875"
"9001","","","","3.44140625","3.44140625","3.44140625"
"9011","","","","3.51171875","3.51171875","3.51171875"
"9021","","","","3.453125","3.453125","3.453125"
"9031","","","","3.46875","3.46875","3.46875"
"9041","","","","3.36328125","3.36328125","3.36328125"
"9051","","","","3.4765625","3.4765625","3.4765625"
"9061","","","","3.44140625","3.44140625","3.44140625"
"9071","","","","3.2734375","3.2734375","3.2734375"
"9081","","","","3.41796875","3.41796875","3.41796875"
"9091","","","","3.38671875","3.38671875","3.38671875"
"9101","","","","3.32421875","3.32421875","3.32421875"
"9111","","","","3.2109375","3.2109375","3.2109375"
"9121","","","","3.47265625","3.47265625","3.47265625"
"9131","","","","3.35546875","3.35546875","3.35546875"
"9141","","","","3.34765625","3.34765625","3.34765625"
"9151","","","","3.3359375","3.3359375","3.3359375"
"9161","","","","3.47265625","3.47265625","3.47265625"
"9171","","","","3.421875","3.421875","3.421875"
"9181","","","","3.38671875","3.38671875","3.38671875"
"9191","","","","3.39453125","3.39453125","3.39453125"
"9201","","","","3.48828125","3.48828125","3.48828125"
"9211","","","","3.3359375","3.3359375","3.3359375"
"9221","","","","3.41796875","3.41796875","3.41796875"
"9231","","","","3.46875","3.46875","3.46875"
"9241","","","","3.3828125","3.3828125","3.3828125"
"9251","","","","3.5234375","3.5234375","3.5234375"
"9261","","","","3.4375","3.4375","3.4375"
"9271","","","","3.27734375","3.27734375","3.27734375"
"9281","","","","3.4453125","3.4453125","3.4453125"
"9291","","","","3.44140625","3.44140625","3.44140625"
"9301","","","","3.35546875","3.35546875","3.35546875"
"9311","","","","3.49609375","3.49609375","3.49609375"
"9321","","","","3.46484375","3.46484375","3.46484375"
"9331","","","","3.30859375","3.30859375","3.30859375"
"9341","","","","3.42578125","3.42578125","3.42578125"
"9351","","","","3.2890625","3.2890625","3.2890625"
"9361","","","","3.375","3.375","3.375"
"9371","","","","3.27734375","3.27734375","3.27734375"
"9381","","","","3.44921875","3.44921875","3.44921875"
"9391","","","","3.46484375","3.46484375","3.46484375"
"9401","","","","3.2890625","3.2890625","3.2890625"
"9411","","","","3.21875","3.21875","3.21875"
"9421","","","","3.3359375","3.3359375","3.3359375"
"9431","","","","3.32421875","3.32421875","3.32421875"
"9441","","","","3.4375","3.4375","3.4375"
"9451","","","","3.33203125","3.33203125","3.33203125"
"9461","","","","3.30859375","3.30859375","3.30859375"
"9471","","","","3.3359375","3.3359375","3.3359375"
"9481","","","","3.44140625","3.44140625","3.44140625"
"9491","","","","3.453125","3.453125","3.453125"
"9501","","","","3.421875","3.421875","3.421875"
"9511","","","","3.33984375","3.33984375","3.33984375"
"9521","","","","3.4296875","3.4296875","3.4296875"
"9531","","","","3.33984375","3.33984375","3.33984375"
"9541","","","","3.375","3.375","3.375"
"9551","","","","3.26953125","3.26953125","3.26953125"
"9561","","","","3.37109375","3.37109375","3.37109375"
"9571","","","","3.46875","3.46875","3.46875"
"9581","","","","3.34375","3.34375","3.34375"
"9591","","","","3.28515625","3.28515625","3.28515625"
"9601","","","","3.43359375","3.43359375","3.43359375"
"9611","","","","3.42578125","3.42578125","3.42578125"
"9621","","","","3.34375","3.34375","3.34375"
"9631","","","","3.46875","3.46875","3.46875"
"9641","","","","3.15625","3.15625","3.15625"
"9651","","","","3.37890625","3.37890625","3.37890625"
"9661","","","","3.35546875","3.35546875","3.35546875"
"9671","","","","3.296875","3.296875","3.296875"
"9681","","","","3.40625","3.40625","3.40625"
"9691","","","","3.39453125","3.39453125","3.39453125"
"9701","","","","3.37890625","3.37890625","3.37890625"
"9711","","","","3.4765625","3.4765625","3.4765625"
"9721","","","","3.25","3.25","3.25"
"9731","","","","3.39453125","3.39453125","3.39453125"
"9741","","","","3.453125","3.453125","3.453125"
"9751","","","","3.39453125","3.39453125","3.39453125"
"9761","","","","3.4453125","3.4453125","3.4453125"
"9771","","","","3.46484375","3.46484375","3.46484375"
"9781","","","","3.29296875","3.29296875","3.29296875"
"9791","","","","3.296875","3.296875","3.296875"
"9801","","","","3.28515625","3.28515625","3.28515625"
"9811","","","","3.484375","3.484375","3.484375"
"9821","","","","3.4921875","3.4921875","3.4921875"
"9831","","","","3.3046875","3.3046875","3.3046875"
"9841","","","","3.46484375","3.46484375","3.46484375"
"9851","","","","3.5234375","3.5234375","3.5234375"
"9861","","","","3.5","3.5","3.5"
"9871","","","","3.3203125","3.3203125","3.3203125"
"9881","","","","3.3359375","3.3359375","3.3359375"
"9891","","","","3.390625","3.390625","3.390625"
"9901","","","","3.37109375","3.37109375","3.37109375"
"9911","","","","3.26953125","3.26953125","3.26953125"
"9921","","","","3.25","3.25","3.25"
"9931","","","","3.44140625","3.44140625","3.44140625"
"9941","","","","3.3515625","3.3515625","3.3515625"
"9951","","","","3.3046875","3.3046875","3.3046875"
"9961","","","","3.484375","3.484375","3.484375"
"9971","","","","3.25390625","3.25390625","3.25390625"
"9981","","","","3.48828125","3.48828125","3.48828125"
"9991","","","","3.48046875","3.48046875","3.48046875"
"10001","","","","3.36328125","3.36328125","3.36328125"
